,latitude,longitude,power,datetime
13895610,-26.36,149.596,190.3,2020-10-06 13:07:55
13895860,-25.2316,149.6721,104.6,2020-10-06 04:29:07
13895861,-25.2326,149.6678,104.6,2020-10-06 04:29:07
13895864,-25.2258,149.6705,104.6,2020-10-06 04:29:07
13897430,-25.2271,149.6779,284.5,2020-10-06 04:29:07
13897431,-25.2292,149.6691,311.2,2020-10-06 04:29:07
13897436,-25.1378,149.6909,120.6,2020-10-06 04:29:07
13897440,-25.1389,149.692,115.2,2020-10-06 04:29:07
13897452,-25.2243,148.1793,123.1,2020-10-06 04:29:07
13899797,-25.2271,149.6779,284.5,2020-10-06 04:29:07
13899798,-25.2292,149.6691,311.2,2020-10-06 04:29:07
13899803,-25.1378,149.6909,120.6,2020-10-06 04:29:07
13899807,-25.1389,149.692,115.2,2020-10-06 04:29:07
13899819,-25.2243,148.1793,123.1,2020-10-06 04:29:07
13899868,-13.1432,141.6578,155.0,2020-10-06 04:31:58
13899869,-13.1449,141.6488,130.5,2020-10-06 04:31:58
13913717,-12.307,142.701,148.0,2020-10-08 03:34:47
13939726,-17.15,122.698,106.4,2020-10-07 01:42:00
13939730,-17.153,122.719,116.5,2020-10-07 01:42:00
13939733,-17.17,122.738,214.6,2020-10-07 01:42:00
13939736,-17.167,122.731,179.3,2020-10-07 01:42:01
13939738,-17.184,122.75,108.6,2020-10-07 01:42:01
13939756,-17.15,122.698,106.4,2020-10-07 01:42:00
13939757,-17.153,122.719,116.5,2020-10-07 01:42:00
13939760,-17.17,122.738,214.6,2020-10-07 01:42:00
13939763,-17.167,122.731,179.3,2020-10-07 01:42:01
13939765,-17.184,122.75,108.6,2020-10-07 01:42:01
13940152,-26.0916,150.7471,132.9,2020-10-07 03:19:01
13940199,-25.4185,149.9232,129.6,2020-10-07 03:19:01
13940201,-25.4145,149.9227,129.6,2020-10-07 03:19:01
13940260,-25.2974,148.0261,261.1,2020-10-07 03:19:01
13940261,-25.2969,148.0311,176.4,2020-10-07 03:19:01
13940267,-25.3013,148.0296,106.1,2020-10-07 03:19:01
13940268,-25.2967,148.029,106.1,2020-10-07 03:19:01
13940275,-25.2973,148.0239,106.1,2020-10-07 03:19:01
13940276,-25.2978,148.0189,130.5,2020-10-07 03:19:01
13946005,-24.2417,150.6022,133.7,2020-10-07 03:19:01
13946568,-27.352,150.9678,292.2,2020-10-07 03:17:35
13946578,-26.0972,150.7507,102.8,2020-10-07 03:19:01
13946579,-26.0893,150.7496,131.8,2020-10-07 03:19:01
13946592,-25.4163,149.9249,258.7,2020-10-07 03:19:01
13946594,-25.4162,149.9257,183.6,2020-10-07 03:19:01
13946595,-25.4171,149.9179,171.7,2020-10-07 03:19:01
13946608,-25.2123,149.4736,112.0,2020-10-07 03:19:01
13946612,-25.1535,149.6968,106.2,2020-10-07 03:19:01
13946617,-25.2943,148.0334,176.8,2020-10-07 03:19:01
13946618,-25.2953,148.0233,261.7,2020-10-07 03:19:01
13946621,-25.2982,148.0368,112.7,2020-10-07 03:19:01
13946622,-25.2993,148.0267,317.9,2020-10-07 03:19:01
13946623,-25.3004,148.0166,130.0,2020-10-07 03:19:01
13946632,-24.2433,150.6051,139.4,2020-10-07 03:19:01
13946634,-24.2356,150.6037,138.3,2020-10-07 03:19:01
13947088,-26.0916,150.7669,144.3,2020-10-07 04:10:13
13947272,-25.299,148.024,112.6,2020-10-07 04:10:13
13947425,-27.3555,150.9672,162.1,2020-10-07 04:08:48
13947428,-27.3464,150.9649,128.1,2020-10-07 04:08:48
13947439,-26.0979,150.7713,130.7,2020-10-07 04:10:13
13947441,-26.0888,150.7688,143.9,2020-10-07 04:10:13
13947442,-26.0909,150.7586,248.8,2020-10-07 04:10:13
13947463,-25.4157,149.9242,121.7,2020-10-07 04:10:13
13947465,-25.4173,149.9263,145.2,2020-10-07 04:10:13
13947492,-25.2993,148.0329,140.4,2020-10-07 04:10:13
13947493,-25.3015,148.0216,110.6,2020-10-07 04:10:13
13947497,-25.2957,148.0086,254.4,2020-10-07 04:10:13
13947520,-17.2553,143.2697,149.2,2020-10-07 04:13:04
13947672,-27.361,150.97,241.5,2020-10-07 04:25:28
13947674,-27.346,150.966,242.8,2020-10-07 04:25:28
13947675,-27.353,150.936,140.6,2020-10-07 04:25:28
13947676,-27.363,150.966,239.5,2020-10-07 04:25:28
13947677,-27.349,150.962,328.8,2020-10-07 04:25:29
13947678,-27.355,150.932,100.9,2020-10-07 04:25:29
13947680,-26.104,150.766,196.9,2020-10-07 04:25:48
13947682,-26.09,150.762,121.8,2020-10-07 04:25:49
13947685,-26.108,150.762,147.4,2020-10-07 04:25:49
13947686,-26.093,150.758,253.1,2020-10-07 04:25:49
13947706,-25.307,148.018,294.1,2020-10-07 04:26:10
13947708,-25.294,148.015,282.6,2020-10-07 04:26:10
13947709,-25.298,147.995,396.8,2020-10-07 04:26:10
13947710,-25.294,148.008,333.1,2020-10-07 04:26:11
13947711,-25.298,147.987,116.0,2020-10-07 04:26:11
13947785,-25.29,148.0,117.7,2020-10-07 04:16:58
13947786,-25.29,148.01,117.6,2020-10-07 04:16:58
13947787,-25.29,148.02,100.3,2020-10-07 04:16:58
13947789,-25.3,147.99,138.1,2020-10-07 04:16:58
13947790,-25.3,148.0,138.0,2020-10-07 04:16:58
13947791,-25.3,148.01,100.5,2020-10-07 04:16:58
13947792,-25.3,148.02,100.4,2020-10-07 04:16:58
13947797,-25.31,148.01,104.1,2020-10-07 04:16:58
13947798,-25.31,148.02,103.9,2020-10-07 04:16:58
13948209,-27.361,150.97,241.5,2020-10-07 04:25:28
13948211,-27.346,150.966,242.8,2020-10-07 04:25:28
13948212,-27.353,150.936,140.6,2020-10-07 04:25:28
13948213,-27.363,150.966,239.5,2020-10-07 04:25:29
13948214,-27.349,150.962,328.8,2020-10-07 04:25:29
13948215,-27.355,150.932,100.9,2020-10-07 04:25:29
13948217,-26.104,150.766,196.9,2020-10-07 04:25:49
13948219,-26.09,150.762,121.8,2020-10-07 04:25:49
13948222,-26.108,150.762,147.4,2020-10-07 04:25:50
13948223,-26.093,150.758,253.1,2020-10-07 04:25:50
13948243,-25.307,148.018,294.1,2020-10-07 04:26:11
13948245,-25.294,148.015,282.6,2020-10-07 04:26:11
13948246,-25.298,147.995,396.8,2020-10-07 04:26:11
13948247,-25.294,148.008,333.1,2020-10-07 04:26:11
13948248,-25.298,147.987,116.0,2020-10-07 04:26:11
13948274,-13.149,141.657,210.6,2020-10-07 04:29:43
13948275,-13.151,141.645,328.7,2020-10-07 04:29:43
13948281,-12.642,142.129,189.0,2020-10-07 04:29:50
13948283,-12.645,142.136,161.9,2020-10-07 04:29:50
13948291,-12.32,142.678,102.3,2020-10-07 04:29:54
13948354,-12.64,142.13,117.1,2020-10-07 04:16:58
13948419,-25.29,148.0,117.7,2020-10-07 04:16:58
13948420,-25.29,148.01,117.6,2020-10-07 04:16:58
13948421,-25.29,148.02,100.3,2020-10-07 04:16:58
13948423,-25.3,147.99,138.1,2020-10-07 04:16:58
13948424,-25.3,148.0,138.0,2020-10-07 04:16:58
13948425,-25.3,148.01,100.5,2020-10-07 04:16:58
13948426,-25.3,148.02,100.4,2020-10-07 04:16:58
13948431,-25.31,148.01,104.1,2020-10-07 04:16:58
13948432,-25.31,148.02,103.9,2020-10-07 04:16:58
13948545,-27.3555,150.9672,162.1,2020-10-07 04:08:48
13948548,-27.3464,150.9649,128.1,2020-10-07 04:08:48
13948554,-26.0979,150.7713,130.7,2020-10-07 04:10:13
13948556,-26.0888,150.7688,143.9,2020-10-07 04:10:13
13948557,-26.0909,150.7586,248.8,2020-10-07 04:10:13
13948573,-25.4157,149.9242,121.7,2020-10-07 04:10:13
13948575,-25.4173,149.9263,145.2,2020-10-07 04:10:13
13948602,-25.2993,148.0329,140.4,2020-10-07 04:10:13
13948603,-25.3015,148.0216,110.6,2020-10-07 04:10:13
13948607,-25.2957,148.0086,254.4,2020-10-07 04:10:13
13948630,-17.2553,143.2697,149.2,2020-10-07 04:13:04
13948663,-13.2235,141.8732,186.2,2020-10-07 04:13:04
13948666,-13.2104,141.9106,191.8,2020-10-07 04:13:04
13948710,-12.3621,142.6888,112.4,2020-10-07 04:14:28
13948714,-12.3463,142.6947,138.8,2020-10-07 04:14:28
13948716,-12.3391,142.6935,140.7,2020-10-07 04:14:28
13962444,-8.5529,118.3302,212.2,2020-10-07 05:05:42
13962639,-17.1237,122.6786,101.8,2020-10-07 05:02:51
13962640,-17.12,122.6743,101.8,2020-10-07 05:02:51
13962641,-17.1205,122.6705,130.6,2020-10-07 05:02:51
13962642,-17.121,122.6667,130.6,2020-10-07 05:02:51
13962643,-17.1196,122.678,101.8,2020-10-07 05:02:51
13962662,-17.1143,122.6586,163.5,2020-10-07 05:02:51
13962760,-8.5527,118.3402,158.8,2020-10-07 05:05:42
13962763,-8.5549,118.3335,211.9,2020-10-07 05:05:42
13962775,-8.4272,118.4065,110.6,2020-10-07 05:05:42
13962812,-17.1354,122.7013,167.5,2020-10-07 05:02:51
13962814,-17.1282,122.6926,137.9,2020-10-07 05:02:51
13962816,-17.1209,122.6839,101.8,2020-10-07 05:02:51
13962817,-17.1219,122.6764,301.2,2020-10-07 05:02:51
13962818,-17.1228,122.6689,257.7,2020-10-07 05:02:51
13962821,-17.1223,122.677,290.9,2020-10-07 05:02:51
13962822,-17.1233,122.6694,215.0,2020-10-07 05:02:51
13962824,-17.1151,122.6683,145.6,2020-10-07 05:02:51
13962825,-17.1161,122.6608,163.7,2020-10-07 05:02:51
13962997,-17.145,122.703,113.0,2020-10-07 06:07:15
13962999,-17.143,122.694,107.0,2020-10-07 06:07:16
13963003,-17.119,122.662,113.5,2020-10-07 06:07:16
13963004,-17.104,122.66,427.4,2020-10-07 06:07:17
13963005,-17.086,122.442,555.5,2020-10-07 06:07:17
13963006,-17.091,122.417,288.2,2020-10-07 06:07:17
13963008,-17.098,122.44,235.2,2020-10-07 06:07:18
13963009,-17.084,122.437,514.0,2020-10-07 06:07:18
13963010,-17.088,122.412,135.1,2020-10-07 06:07:18
13963015,-16.999,122.58,109.9,2020-10-07 06:07:18
13963022,-17.08,122.43,124.8,2020-10-07 06:03:50
13963023,-17.08,122.44,124.7,2020-10-07 06:03:50
13963024,-17.08,122.45,133.9,2020-10-07 06:03:50
13963029,-17.09,122.43,124.4,2020-10-07 06:03:50
13963030,-17.09,122.44,133.6,2020-10-07 06:03:50
13963031,-17.09,122.45,133.6,2020-10-07 06:03:50
13963078,-17.1554,122.7549,226.2,2020-10-07 05:54:03
13963079,-17.1614,122.7594,185.4,2020-10-07 05:54:03
13963080,-17.1522,122.7576,108.9,2020-10-07 05:54:03
13963089,-17.1172,122.6884,113.0,2020-10-07 05:54:03
13963095,-17.1007,122.6748,313.6,2020-10-07 05:54:03
13963096,-17.1026,122.6648,200.9,2020-10-07 05:54:03
13963097,-17.1045,122.6549,149.2,2020-10-07 05:54:03
13963098,-17.0847,122.4398,113.9,2020-10-07 05:54:03
13963099,-17.0865,122.4301,104.3,2020-10-07 05:54:03
13963100,-17.0756,122.4379,107.5,2020-10-07 05:54:03
13963101,-17.0774,122.4283,110.4,2020-10-07 05:54:03
13963103,-17.0683,122.4265,109.0,2020-10-07 05:54:03
13963222,-17.1035,122.6728,105.0,2020-10-07 05:54:03
13963224,-17.1025,122.6777,105.0,2020-10-07 05:54:03
13963226,-17.1063,122.6579,150.2,2020-10-07 05:54:03
13963228,-17.0988,122.6718,105.0,2020-10-07 05:54:03
13963358,-17.145,122.703,113.0,2020-10-07 06:07:16
13963383,-17.143,122.694,107.0,2020-10-07 06:07:16
13963387,-17.119,122.662,113.5,2020-10-07 06:07:17
13963388,-17.104,122.66,427.4,2020-10-07 06:07:17
13963389,-17.086,122.442,555.5,2020-10-07 06:07:17
13963390,-17.091,122.417,288.2,2020-10-07 06:07:17
13963392,-17.098,122.44,235.2,2020-10-07 06:07:18
13963393,-17.084,122.437,514.0,2020-10-07 06:07:18
13963394,-17.088,122.412,135.1,2020-10-07 06:07:18
13963399,-16.999,122.58,109.9,2020-10-07 06:07:19
13963407,-17.08,122.43,124.8,2020-10-07 05:56:37
13963408,-17.08,122.44,124.7,2020-10-07 05:56:37
13963409,-17.08,122.45,133.9,2020-10-07 05:56:37
13963414,-17.09,122.43,124.4,2020-10-07 05:56:37
13963415,-17.09,122.44,133.6,2020-10-07 05:56:37
13963416,-17.09,122.45,133.6,2020-10-07 05:56:37
13964065,-8.4428,118.3989,100.6,2020-10-07 05:56:53
13964211,-0.7594,110.219,114.8,2020-10-07 05:58:19
13964228,-0.6489,110.2822,122.6,2020-10-07 05:58:19
13964240,-0.4504,110.3465,104.5,2020-10-07 05:58:19
13964277,-17.1554,122.7549,226.2,2020-10-07 05:54:03
13964278,-17.1614,122.7594,185.4,2020-10-07 05:54:03
13964384,-17.1035,122.6728,105.0,2020-10-07 05:54:03
13964386,-17.1025,122.6777,105.0,2020-10-07 05:54:03
13964388,-17.1063,122.6579,150.2,2020-10-07 05:54:03
13964390,-17.0988,122.6718,105.0,2020-10-07 05:54:03
13964444,-17.1522,122.7576,108.9,2020-10-07 05:54:03
13964453,-17.1172,122.6884,113.0,2020-10-07 05:54:03
13964459,-17.1007,122.6748,313.6,2020-10-07 05:54:03
13964460,-17.1026,122.6648,200.9,2020-10-07 05:54:03
13964461,-17.1045,122.6549,149.2,2020-10-07 05:54:03
13964462,-17.0847,122.4398,113.9,2020-10-07 05:54:03
13964463,-17.0865,122.4301,104.3,2020-10-07 05:54:03
13964464,-17.0756,122.4379,107.5,2020-10-07 05:54:03
13964465,-17.0774,122.4283,110.4,2020-10-07 05:54:03
13964467,-17.0683,122.4265,109.0,2020-10-07 05:54:03
14012507,-13.199,141.911,143.8,2020-10-08 00:45:05
14012508,-13.201,141.921,154.5,2020-10-08 00:45:05
14012777,-14.81,144.684,247.8,2020-10-08 00:45:24
14013279,-14.825,144.729,184.3,2020-10-08 00:45:24
14013283,-14.832,144.709,183.7,2020-10-08 00:45:25
14013340,-15.987,135.926,246.2,2020-10-08 00:46:06
14013341,-15.992,135.951,191.0,2020-10-08 00:46:06
14013342,-16.202,136.878,123.9,2020-10-08 00:46:07
14013343,-16.206,136.899,144.9,2020-10-08 00:46:07
14013348,-16.216,136.891,209.0,2020-10-08 00:46:07
14013380,-13.2,141.91,119.1,2020-10-08 00:40:56
14013381,-13.2,141.92,127.2,2020-10-08 00:40:56
14013395,-14.81,144.68,238.2,2020-10-08 00:40:56
14013399,-14.83,144.71,179.3,2020-10-08 00:40:56
14013401,-14.83,144.73,179.9,2020-10-08 00:40:56
14014721,-13.199,141.911,143.8,2020-10-08 00:45:05
14014722,-13.201,141.921,154.5,2020-10-08 00:45:05
14014744,-14.81,144.684,247.8,2020-10-08 00:45:24
14014749,-14.825,144.729,184.3,2020-10-08 00:45:24
14014753,-14.832,144.709,183.7,2020-10-08 00:45:25
14014809,-15.987,135.926,246.2,2020-10-08 00:46:06
14014810,-15.992,135.951,191.0,2020-10-08 00:46:06
14014811,-16.202,136.878,123.9,2020-10-08 00:46:07
14014812,-16.206,136.899,144.9,2020-10-08 00:46:07
14014817,-16.216,136.891,209.0,2020-10-08 00:46:07
14014864,-13.2,141.91,119.1,2020-10-08 00:40:09
14014865,-13.2,141.92,127.2,2020-10-08 00:40:09
14014879,-14.81,144.68,238.2,2020-10-08 00:40:09
14014883,-14.83,144.71,179.3,2020-10-08 00:40:09
14014885,-14.83,144.73,179.9,2020-10-08 00:40:09
14016928,-14.8136,144.6713,111.8,2020-10-08 03:02:55
14016932,-14.8167,144.6769,173.2,2020-10-08 03:02:55
14016934,-14.7922,144.65,201.5,2020-10-08 03:02:55
14016935,-14.7934,144.638,213.6,2020-10-08 03:02:55
14018303,-14.813,144.6794,172.6,2020-10-08 03:02:55
14018309,-14.7965,144.6414,106.9,2020-10-08 03:02:55
14018311,-14.7897,144.6409,106.9,2020-10-08 03:02:55
14019314,-5.071,144.026,165.3,2020-10-08 03:36:40
14019757,-5.072,144.02,149.4,2020-10-08 03:36:41
14019844,-15.413,145.012,176.8,2020-10-08 03:33:46
14019845,-15.415,144.988,103.6,2020-10-08 03:33:46
14019848,-15.409,145.008,129.8,2020-10-08 03:33:47
14019852,-15.261,145.133,101.4,2020-10-08 03:33:49
14019860,-14.79,144.641,120.3,2020-10-08 03:33:57
14019861,-14.787,144.633,153.9,2020-10-08 03:33:58
14019870,-12.367,142.681,104.4,2020-10-08 03:34:42
14019871,-12.315,142.71,145.2,2020-10-08 03:34:42
14019872,-12.323,142.641,154.4,2020-10-08 03:34:42
14019873,-12.326,142.607,155.1,2020-10-08 03:34:42
14019874,-12.331,142.635,259.3,2020-10-08 03:34:43
14019876,-12.307,142.701,148.0,2020-10-08 03:34:43
14020075,-5.071,144.026,165.3,2020-10-08 03:36:41
14020077,-5.072,144.02,149.4,2020-10-08 03:36:42
14020150,-18.44,142.208,152.2,2020-10-08 03:33:06
14020151,-18.442,142.201,217.6,2020-10-08 03:33:07
14020152,-17.21,143.319,182.3,2020-10-08 03:33:25
14020154,-17.217,143.247,169.0,2020-10-08 03:33:25
14020155,-17.204,143.315,125.2,2020-10-08 03:33:26
14020156,-17.212,143.242,136.7,2020-10-08 03:33:26
14020157,-15.413,145.012,176.8,2020-10-08 03:33:51
14020158,-15.415,144.988,103.6,2020-10-08 03:33:51
14020161,-15.409,145.008,129.8,2020-10-08 03:33:52
14020165,-15.261,145.133,101.4,2020-10-08 03:33:54
14020173,-14.79,144.641,120.3,2020-10-08 03:34:02
14020174,-14.787,144.633,153.9,2020-10-08 03:34:03
14020183,-12.367,142.681,104.4,2020-10-08 03:34:46
14020184,-12.315,142.71,145.2,2020-10-08 03:34:46
14020185,-12.323,142.641,154.4,2020-10-08 03:34:46
14020186,-12.326,142.607,155.1,2020-10-08 03:34:46
14020248,-12.331,142.635,259.3,2020-10-08 03:34:47
14023686,-17.2022,143.3244,128.6,2020-10-08 03:54:08
14023691,-17.1953,143.3234,145.1,2020-10-08 03:54:08
14023696,-17.1994,143.2433,104.2,2020-10-08 03:54:08
14023735,-15.254,145.127,235.2,2020-10-08 03:54:08
14024177,-17.2008,143.2456,106.2,2020-10-08 03:54:08
14025128,-5.0677,144.0236,163.8,2020-10-08 03:56:59
14025343,-17.2022,143.3244,128.6,2020-10-08 03:54:08
14025348,-17.1953,143.3234,145.1,2020-10-08 03:54:08
14025353,-17.1994,143.2433,104.2,2020-10-08 03:54:08
14025392,-15.2529,145.1259,235.2,2020-10-08 03:54:08
14025622,-12.3451,142.6512,159.7,2020-10-08 03:55:34
14025634,-12.3211,142.6247,333.6,2020-10-08 03:55:34
14025638,-12.3072,142.6985,101.3,2020-10-08 03:55:34
14025639,-12.3181,142.624,164.5,2020-10-08 03:55:34
14025668,-13.1057,136.2196,219.2,2020-10-08 03:55:34
14025747,-11.8522,132.9212,132.2,2020-10-08 03:55:34
14026597,-17.2008,143.2456,106.2,2020-10-08 03:54:08
14027252,-12.323,142.6231,111.0,2020-10-08 03:55:34
14027257,-12.3225,142.6269,111.0,2020-10-08 03:55:34
14027262,-12.3191,142.6263,111.0,2020-10-08 03:55:34
14032622,-15.2912,142.3111,114.9,2020-10-08 04:43:55
14033644,-11.8881,132.8876,145.1,2020-10-08 04:45:21
14034369,-11.8875,132.8912,145.1,2020-10-08 04:45:21
14034370,-11.8836,132.8943,108.0,2020-10-08 04:45:21
14034373,-11.8847,132.887,137.5,2020-10-08 04:45:21
14034374,-11.883,132.8979,108.0,2020-10-08 04:45:21
14034378,-11.8796,132.8974,108.0,2020-10-08 04:45:21
14035272,-17.1094,122.487,101.9,2020-10-08 04:43:55
14035273,-17.1098,122.483,101.9,2020-10-08 04:43:55
14035278,-17.1128,122.4549,161.0,2020-10-08 04:43:55
14035318,-17.079,122.5034,137.0,2020-10-08 04:43:55
14035324,-17.0729,122.5066,137.0,2020-10-08 04:43:55
14035325,-17.0733,122.5026,137.0,2020-10-08 04:43:55
14035326,-17.0738,122.4986,184.8,2020-10-08 04:43:55
14035330,-17.0742,122.4947,184.8,2020-10-08 04:43:55
14035501,-17.1956,143.2549,178.6,2020-10-08 04:42:30
14035502,-17.1973,143.2471,125.4,2020-10-08 04:42:30
14035529,-15.2881,142.3124,113.5,2020-10-08 04:43:55
14035530,-15.2896,142.3051,191.1,2020-10-08 04:43:55
14035575,-12.3497,142.6494,153.8,2020-10-08 04:43:55
14035576,-12.3514,142.6408,137.8,2020-10-08 04:43:55
14035578,-12.3379,142.647,140.5,2020-10-08 04:43:55
14035640,-11.8895,132.8897,288.6,2020-10-08 04:45:21
14035644,-11.8816,132.8959,321.9,2020-10-08 04:45:21
14035645,-11.8827,132.8886,136.9,2020-10-08 04:45:21
14035652,-11.8597,132.9143,120.9,2020-10-08 04:45:21
14035676,-17.1151,122.4849,191.2,2020-10-08 04:43:55
14035685,-17.107,122.4513,143.6,2020-10-08 04:43:55
14035686,-17.1078,122.4433,108.9,2020-10-08 04:43:55
14035692,-17.1124,122.4853,202.3,2020-10-08 04:43:55
14035693,-17.1133,122.4774,118.0,2020-10-08 04:43:55
14035695,-17.1158,122.4533,160.1,2020-10-08 04:43:55
14035701,-17.0881,122.4985,133.2,2020-10-08 04:43:55
14035702,-17.0889,122.4905,130.0,2020-10-08 04:43:55
14035705,-17.076,122.505,412.4,2020-10-08 04:43:55
14035706,-17.0768,122.497,368.3,2020-10-08 04:43:55
14035707,-17.0776,122.4891,172.1,2020-10-08 04:43:55
14035709,-17.0647,122.5036,119.0,2020-10-08 04:43:55
14035710,-17.0655,122.4956,128.5,2020-10-08 04:43:55
14035712,-17.055,122.4862,105.0,2020-10-08 04:43:55
14036097,-13.119,136.221,102.3,2020-10-08 05:12:43
14036102,-11.893,132.892,205.1,2020-10-08 05:13:13
14036105,-11.881,132.89,148.2,2020-10-08 05:13:13
14036109,-11.886,132.903,134.5,2020-10-08 05:13:13
14036110,-11.889,132.886,183.9,2020-10-08 05:13:13
14036120,-17.12,122.478,176.6,2020-10-08 05:12:12
14036121,-17.122,122.46,108.5,2020-10-08 05:12:12
14036123,-17.11,122.458,118.5,2020-10-08 05:12:12
14036129,-17.114,122.489,112.5,2020-10-08 05:12:13
14036130,-17.117,122.471,298.2,2020-10-08 05:12:13
14036131,-17.119,122.453,109.9,2020-10-08 05:12:13
14036138,-17.088,122.504,633.3,2020-10-08 05:12:13
14036139,-17.09,122.486,218.4,2020-10-08 05:12:13
14036140,-17.076,122.502,237.4,2020-10-08 05:12:13
14036143,-17.063,122.501,148.5,2020-10-08 05:12:13
14036147,-17.053,122.481,159.2,2020-10-08 05:12:13
14036928,-13.119,136.221,102.3,2020-10-08 05:12:44
14036933,-11.893,132.892,205.1,2020-10-08 05:13:13
14036936,-11.881,132.89,148.2,2020-10-08 05:13:13
14036940,-11.886,132.903,134.5,2020-10-08 05:13:13
14036941,-11.889,132.886,183.9,2020-10-08 05:13:13
14036953,-17.12,122.478,176.6,2020-10-08 05:12:12
14036954,-17.122,122.46,108.5,2020-10-08 05:12:12
14036956,-17.11,122.458,118.5,2020-10-08 05:12:13
14036962,-17.114,122.489,112.5,2020-10-08 05:12:13
14036963,-17.117,122.471,298.2,2020-10-08 05:12:13
14036964,-17.119,122.453,109.9,2020-10-08 05:12:13
14036971,-17.088,122.504,633.3,2020-10-08 05:12:13
14036972,-17.09,122.486,218.4,2020-10-08 05:12:13
14036973,-17.076,122.502,237.4,2020-10-08 05:12:13
14036976,-17.063,122.501,148.5,2020-10-08 05:12:13
14036980,-17.053,122.481,159.2,2020-10-08 05:12:14
14037098,-33.6768,121.5475,114.6,2020-10-08 05:30:52
14042701,-17.1122,122.4679,103.7,2020-10-08 05:35:07
14042709,-17.1115,122.4719,103.7,2020-10-08 05:35:07
14042710,-17.1087,122.4673,103.7,2020-10-08 05:35:07
14042778,-17.0685,122.51,148.0,2020-10-08 05:35:07
14042782,-17.0679,122.5141,148.0,2020-10-08 05:35:07
14042787,-17.065,122.5094,148.0,2020-10-08 05:35:07
14042895,-1.156,115.2652,118.4,2020-10-08 05:39:23
14044000,0.7364,110.7972,107.4,2020-10-08 05:40:49
14044502,-33.6768,121.5475,114.6,2020-10-08 05:30:52
14044524,-17.1101,122.4696,306.6,2020-10-08 05:35:07
14044532,-17.09,122.4993,117.2,2020-10-08 05:35:07
14044539,-17.0734,122.513,150.6,2020-10-08 05:35:07
14044540,-17.0664,122.5117,441.0,2020-10-08 05:35:07
14044548,-17.0551,122.4933,116.1,2020-10-08 05:35:07
16573426,-14.011,136.437,112.1,2020-10-08 12:59:28
16680545,-13.165,141.873,100.2,2020-10-09 01:27:56
16680548,-17.147,143.245,218.3,2020-10-09 01:28:59
16680549,-17.148,143.238,220.5,2020-10-09 01:29:00
16680550,-18.452,142.213,127.0,2020-10-09 01:29:23
16680551,-18.468,142.211,218.2,2020-10-09 01:29:23
16680552,-18.475,142.204,167.0,2020-10-09 01:29:23
16680564,-16.227,136.836,182.6,2020-10-09 01:28:56
16680571,-16.25,136.846,176.0,2020-10-09 01:28:56
16680572,-16.252,136.859,116.9,2020-10-09 01:28:56
16680577,-17.079,122.703,127.3,2020-10-09 01:29:46
16680579,-17.084,122.694,117.2,2020-10-09 01:29:47
16680580,-17.091,122.73,126.7,2020-10-09 01:29:47
16680916,-13.165,141.873,100.2,2020-10-09 01:27:56
16680919,-17.147,143.245,218.3,2020-10-09 01:28:59
16680920,-17.148,143.238,220.5,2020-10-09 01:29:00
16680921,-18.452,142.213,127.0,2020-10-09 01:29:22
16680922,-18.468,142.211,218.2,2020-10-09 01:29:22
16680923,-18.475,142.204,167.0,2020-10-09 01:29:23
16680939,-16.227,136.836,182.6,2020-10-09 01:28:56
16681074,-16.25,136.846,176.0,2020-10-09 01:28:56
16681075,-16.252,136.859,116.9,2020-10-09 01:28:56
